,id,slot,upgrade_current,primary,inate,sub1,sub2,sub3,sub4,rarity,nb_stars,type,grind,effi_stats,effi_real
891,40740575685,4,9, % Dmg crit,, % ATK, ATK, VIT,,Héroïque,6,Destruction,0.0,51.36,46.53
892,27066270299,6,15, % HP,, % Dmg crit, VIT, % DEF, % Tx. crit,Rare,6,Lame,0.0,51.36,46.53
893,38938476607,1,6, ATK, % Res, % ATK, % Accuracy, VIT,,Héroïque,6,Will,0.0,51.36,46.53
894,39130974744,5,9, HP,, ATK, % DEF, VIT,,Héroïque,6,Focus,0.0,51.36,46.53
895,40657292035,2,6, % HP,, % ATK, VIT, % DEF, HP,Legend,6,Nemesis,0.0,51.34,46.51
896,31638965522,6,15, % ATK,, HP, % Tx. crit, ATK, % Accuracy,Héroïque,6,Violent,52.57,44.2,46.47
897,36294775755,6,9, % DEF, % ATK, % Accuracy, VIT, ATK,,Héroïque,6,Swift,0.0,51.29,46.47
898,36294944326,6,15, % HP, DEF, % Accuracy, % Dmg crit, VIT, % ATK,Héroïque,6,Swift,0.0,51.29,46.46
899,40653068393,2,9, % DEF,, % HP, % Accuracy, VIT,,Héroïque,6,Focus,0.0,51.22,46.4
900,41934117985,1,9, ATK,, % Tx. crit, % Accuracy, VIT,,Héroïque,6,Combat,0.0,51.18,46.36
901,36798581021,4,9, % Dmg crit, DEF, VIT, % Tx. crit, % DEF,,Héroïque,6,Fatale,0.0,51.12,46.31
902,36913901617,6,9, % HP, % Res, VIT, HP, % Dmg crit,,Héroïque,6,Energy,0.0,51.09,46.29
903,31208814821,6,15, % ATK,, % DEF, % Tx. crit, % HP, % Dmg crit,Rare,6,Lame,40.0,49.0,46.23
904,38963564732,4,9, % Tx. crit,, % ATK, % DEF, % Accuracy,,Héroïque,6,Vampire,0.0,50.88,46.09
905,40682013085,4,9, % Dmg crit,, % HP, % DEF, % ATK,,Héroïque,6,Vampire,0.0,50.88,46.09
906,40629204934,2,9, VIT,, % Accuracy, % Tx. crit, % HP,,Héroïque,6,Endurance,0.0,50.84,46.05
907,39157034767,6,9, % HP,, % Accuracy, % Dmg crit, VIT,,Héroïque,6,Revenge,0.0,50.82,46.03
908,40779394667,3,6, DEF,, HP, % Res, % Dmg crit, % HP,Legend,6,Nemesis,0.0,50.77,45.99
909,41099667955,6,6, % HP, % Res, % Dmg crit, % DEF, % ATK,,Héroïque,6,Gardian,0.0,50.75,45.98
910,36296828538,4,9, % Dmg crit, HP, % DEF, DEF, % Res,,Héroïque,6,Energy,0.0,50.69,45.92
911,38935962257,4,9, % Dmg crit,, VIT, % Tx. crit, % Accuracy,,Héroïque,6,Nemesis,0.0,50.63,45.86
912,37265343076,3,6, DEF, % HP, VIT, % Tx. crit, % Accuracy,,Héroïque,6,Nemesis,0.0,50.53,45.78
913,38765123803,4,9, % Dmg crit,, % Res, VIT, % Accuracy,,Héroïque,6,Determination,0.0,50.46,45.71
914,39185467519,6,9, % DEF,, % ATK, VIT, % Dmg crit,,Héroïque,6,Focus,0.0,50.46,45.71
915,39031664934,5,6, HP, DEF, % HP, % Accuracy, VIT, % DEF,Legend,6,Rage,0.0,50.44,45.69
916,37943536687,2,6, % DEF, ATK, % Tx. crit, VIT, % ATK,,Héroïque,6,Revenge,0.0,50.43,45.69
917,27126979788,6,15, % DEF,, % HP, % Res, ATK, VIT,Rare,6,Swift,0.0,50.41,45.67
918,37140758039,5,10, HP,, % DEF, % Dmg crit, % HP,,Héroïque,6,Combat,0.0,50.39,45.65
919,38867301814,2,6, VIT,, % DEF, DEF, % Dmg crit, % Accuracy,Legend,6,Rage,0.0,50.26,45.53
920,42032931443,1,9, ATK,, % ATK, % HP, % Dmg crit,,Héroïque,6,Swift,0.0,50.21,45.49
921,31159259719,1,10, ATK,, % Accuracy, VIT, % HP,,Héroïque,5,Combat,60.0,48.19,45.46
922,41991451727,2,9, % HP,, % Tx. crit, % Accuracy, % DEF,,Héroïque,6,Violent,0.0,50.12,45.41
923,38966411567,6,9, % ATK, % Dmg crit, % HP, VIT, % Tx. crit,,Héroïque,6,Vampire,0.0,50.08,45.37
924,39236341752,4,9, % Tx. crit,, VIT, % DEF, % Accuracy,,Héroïque,6,Revenge,0.0,50.0,45.29
925,27874743801,2,9, % HP,, % Dmg crit, HP, VIT,,Héroïque,6,Fatale,0.0,49.94,45.24
926,42454242067,1,6, ATK, % Accuracy, % Res, % Tx. crit, VIT, HP,Legend,6,Proctection,0.0,49.86,45.17
927,36284668320,3,9, DEF, HP, % Accuracy, % DEF, % Tx. crit,,Héroïque,6,Lame,0.0,49.85,45.16
928,36792162979,3,9, DEF, VIT, % HP, % Dmg crit, % Accuracy,,Héroïque,6,Swift,0.0,49.81,45.12
929,29614342724,6,15, % ATK,, % HP, % Dmg crit, HP, % Res,Rare,6,Swift,40.0,52.1,45.1
930,39219994944,4,9, % HP,, % DEF, % Tx. crit, % Accuracy,,Héroïque,6,Revenge,0.0,49.74,45.06
931,36926428783,5,9, HP,, % DEF, % Accuracy, VIT,,Héroïque,6,Gardian,0.0,49.74,45.06
932,40348672880,5,6, HP,, % Tx. crit, % DEF, DEF, % Dmg crit,Legend,6,Violent,0.0,49.68,45.0
933,40352898395,1,9, ATK,, % Accuracy, % ATK, % Res,,Héroïque,6,Gardian,0.0,49.58,44.91
934,37823551158,3,9, DEF,, % HP, % DEF, % Res,,Héroïque,6,Gardian,0.0,49.58,44.91
935,39094000080,4,9, % Tx. crit,, % ATK, % Accuracy, % HP,,Héroïque,6,Violent,0.0,49.58,44.91
936,39048755480,5,9, HP,, % DEF, % ATK, % Accuracy,,Héroïque,6,Will,0.0,49.58,44.91
937,38941000148,4,9, % ATK,, % Dmg crit, % HP, VIT,,Héroïque,6,Will,0.0,49.56,44.9
938,40595377198,2,9, % ATK,, % DEF, % Tx. crit, % Res,,Héroïque,6,Violent,0.0,49.53,44.87
939,40931819456,4,9, % HP,, VIT, % Res, % ATK,,Héroïque,6,Will,0.0,49.53,44.87
940,40689640689,4,9, % HP, % DEF, % Accuracy, VIT, % Tx. crit,,Héroïque,6,Will,0.0,49.45,44.8
941,27269927873,5,12, HP,, % Res, % HP, VIT, % Tx. crit,Rare,6,Energy,0.0,49.37,44.72
942,36005855362,3,6, DEF, % Dmg crit, HP, % DEF, % Res, VIT,Legend,6,Vampire,0.0,49.36,44.71
943,37025756011,3,9, DEF,, % DEF, VIT, % Accuracy,,Héroïque,5,Determination,0.0,49.27,44.63
944,36195025480,2,10, VIT,, % Accuracy, HP, % Tx. crit,,Rare,6,Will,0.0,49.16,44.54
945,42642822997,4,9, % Dmg crit,, VIT, % Accuracy, % Tx. crit,,Héroïque,6,Revenge,0.0,49.16,44.53
946,36053213770,6,9, % Accuracy,, VIT, HP, % ATK,,Héroïque,6,Nemesis,0.0,49.12,44.5
947,37598674058,3,6, DEF, % Tx. crit, VIT, % HP,,,Rare,6,Revenge,0.0,49.1,44.48
948,40585908188,1,6, ATK, % Res, % ATK, HP, % Accuracy, % HP,Legend,6,Revenge,0.0,49.09,44.47
949,37640036837,6,6, % DEF, DEF, VIT, % Tx. crit, % Dmg crit,,Héroïque,6,Violent,0.0,49.08,44.46
950,37501126233,4,9, % Dmg crit,, % Accuracy, % DEF, VIT,,Héroïque,6,Proctection,0.0,48.99,44.38
951,27153781018,2,9, % HP,, % Res, % Tx. crit, % DEF,,Héroïque,6,Lame,0.0,48.82,44.22
952,38940242395,2,6, % DEF, % Dmg crit, VIT, % Res, % Accuracy,,Héroïque,6,Rage,0.0,48.77,44.18
953,41991855600,1,9, ATK,, % ATK, % Accuracy, VIT,,Héroïque,6,Swift,0.0,48.61,44.03
954,40951734155,4,6, % Tx. crit, % ATK, % DEF, VIT, ATK,,Héroïque,6,Nemesis,0.0,48.55,43.98
955,28381808847,2,15, % DEF,, % Dmg crit, % Accuracy, VIT, % Res,Rare,6,Gardian,0.0,48.47,43.91
956,27270351892,3,15, DEF,, % Tx. crit, % Dmg crit, HP, % HP,Rare,6,Fatale,60.0,44.07,43.86
957,39142615715,4,15, % DEF,, VIT, HP, % HP, ATK,Héroïque,6,Violent,60.0,47.97,43.84
958,39323276737,5,6, HP,, % DEF, % Res, % HP, % Accuracy,Legend,6,Revenge,0.0,48.27,43.73
959,38935116787,3,9, DEF,, % Dmg crit, VIT, % DEF,,Héroïque,6,Rage,0.0,48.27,43.73
960,37806028559,4,9, % Dmg crit,, % Tx. crit, VIT, % Accuracy,,Héroïque,6,Revenge,0.0,48.23,43.69
961,36370425727,4,6, % HP, DEF, VIT, % Dmg crit, % Accuracy,,Héroïque,6,Lame,0.0,48.05,43.53
962,39143585535,3,9, DEF,, % DEF, % HP, % Tx. crit,,Héroïque,6,Gardian,0.0,47.98,43.46
963,40652257105,2,9, VIT, DEF, % Res, % HP, % Dmg crit,,Héroïque,6,Revenge,0.0,47.95,43.44
964,36830464167,6,9, % ATK,, % DEF, VIT, ATK,,Héroïque,6,Despair,0.0,47.94,43.43
965,31674946664,3,6, DEF, % Tx. crit, % DEF, VIT, % Dmg crit,,Héroïque,6,Rage,0.0,47.89,43.39
966,27205563497,2,15, % ATK,, % DEF, % Accuracy, % Dmg crit, HP,Héroïque,6,Fatale,0.0,47.84,43.34
967,38945404281,1,9, ATK,, % Accuracy, % Dmg crit, VIT,,Héroïque,6,Vampire,0.0,47.8,43.3
968,41991435512,3,9, DEF,, VIT, % Accuracy, % Res,,Héroïque,6,Violent,0.0,47.77,43.27
969,41085007794,5,9, HP,, % Accuracy, DEF, VIT,,Héroïque,6,Focus,0.0,47.67,43.18
970,42252438923,6,15, % HP,, ATK, % Res, % Dmg crit, VIT,Rare,6,Combat,0.0,47.64,43.16
971,38954572461,1,6, ATK, % Dmg crit, % Tx. crit, % ATK, % HP, HP,Legend,6,Vampire,0.0,47.62,43.14
972,38960283965,3,9, DEF,, % DEF, VIT, % Accuracy,,Héroïque,6,Nemesis,0.0,47.39,42.93
973,38976341002,1,6, ATK,, HP, % Accuracy, % Dmg crit, % Tx. crit,Legend,6,Will,0.0,47.34,42.89
974,39069424600,4,0, % Dmg crit, ATK, % HP, % Accuracy, % ATK, % Res,Legend,6,Gardian,0.0,47.29,42.84
975,39273526542,4,6, % Dmg crit,, % Tx. crit, DEF, ATK, % DEF,Legend,6,Proctection,0.0,47.13,42.7
976,28083675485,3,9, DEF, % Res, VIT, HP, % HP,,Rare,6,Focus,0.0,47.01,42.59
977,39169943722,6,6, % HP,, % Tx. crit, % Dmg crit, HP, VIT,Legend,6,Focus,0.0,47.0,42.57
978,40655108763,2,9, VIT,, % Res, % DEF, DEF,,Héroïque,6,Violent,0.0,46.84,42.43
979,37200565404,5,6, HP,, % ATK, % Dmg crit, % DEF,,Héroïque,6,Nemesis,0.0,46.83,42.42
980,40625445728,2,6, VIT,, % DEF, DEF, HP, ATK,Legend,6,Focus,0.0,46.8,42.39
981,39290471166,2,9, VIT,, % Tx. crit, % DEF, % Dmg crit,,Héroïque,6,Violent,0.0,46.68,42.29
982,38979104631,2,6, % DEF,, % Tx. crit, HP, % ATK,,Héroïque,6,Nemesis,0.0,46.67,42.28
983,36681992419,2,6, % HP, % DEF, VIT, ATK,,,Rare,6,Swift,0.0,46.58,42.2
984,40652627205,3,6, DEF,, % Accuracy, VIT, HP, % DEF,Legend,6,Focus,0.0,46.56,42.18
985,40595299260,6,9, % Accuracy,, % Dmg crit, VIT, % ATK,,Héroïque,6,Violent,0.0,46.5,42.13
986,41691798531,4,3, % Tx. crit, % HP, HP, % Accuracy, DEF, VIT,Legend,6,Revenge,0.0,46.41,42.05
987,41071424554,1,6, ATK,, % Tx. crit, HP, % HP, VIT,Legend,6,Nemesis,0.0,46.27,41.92
988,28571395266,6,15, % HP,, % Accuracy, VIT, % Dmg crit, % Tx. crit,Rare,6,Violent,0.0,46.21,41.86
989,38967730132,1,9, ATK,, % ATK, % Tx. crit, VIT,,Héroïque,6,Rage,0.0,46.08,41.75
990,38979487736,1,3, ATK, % Tx. crit, % Accuracy, HP, % Dmg crit, % ATK,Legend,6,Nemesis,0.0,46.03,41.7
991,37471398230,6,6, % HP,, % Accuracy, VIT, ATK,,Héroïque,6,Gardian,0.0,46.03,41.7
992,37598593471,3,9, DEF,, HP, VIT, % Accuracy,,Héroïque,6,Endurance,0.0,46.02,41.69
993,37357616800,6,9, % HP,, % Accuracy, % ATK, VIT,,Héroïque,6,Rage,0.0,45.91,41.59
994,40592720665,4,5, % ATK, % DEF, % Dmg crit, % Tx. crit, HP, DEF,Legend,6,Revenge,0.0,45.83,41.52
995,38986590181,4,9, % HP,, % ATK, % Res, % Tx. crit,,Héroïque,6,Vampire,0.0,45.83,41.52
996,40600501391,6,6, % Accuracy,, HP, VIT, % HP, ATK,Legend,6,Focus,0.0,45.82,41.51
997,31144861213,1,6, ATK, % Res, % HP, % Dmg crit,,,Rare,5,Combat,0.0,45.63,41.33
998,41030480667,2,6, % HP,, % Tx. crit, % Dmg crit, % ATK,,Héroïque,6,Destruction,0.0,45.6,41.31
999,37301052110,2,6, % HP,, % Tx. crit, ATK, VIT,,Héroïque,6,Vampire,0.0,45.55,41.26
1000,37597192948,3,9, DEF,, VIT, % Res, % Accuracy,,Héroïque,6,Focus,0.0,45.54,41.25
1001,31675265181,6,6, % HP,, % Res, % DEF, HP,,Héroïque,6,Nemesis,0.0,45.51,41.23
1002,40593679336,6,6, % ATK, DEF, % Res, % DEF, VIT,,Héroïque,6,Gardian,0.0,45.49,41.21
1003,40613524958,1,6, ATK,, HP, % Tx. crit, % HP, VIT,Legend,6,Violent,0.0,45.47,41.19
1004,36670810996,2,9, % HP,, VIT, ATK, % Res,,Héroïque,6,Lame,0.0,45.29,41.03
1005,38935833466,1,6, ATK,, VIT, HP, % HP,,Héroïque,6,Will,0.0,45.15,40.9
1006,26867354569,6,15, % HP, DEF, % Accuracy, % Tx. crit, % DEF, VIT,Blanche,5,Swift,40.0,42.78,40.84
1007,40350861358,6,9, % ATK,, % Tx. crit, ATK, DEF,,Héroïque,6,Violent,0.0,44.99,40.75
1008,38965336073,2,9, % HP,, % Tx. crit, % DEF, % ATK,,Héroïque,6,Will,0.0,44.9,40.68
1009,40349443851,4,6, % Dmg crit,, % Res, HP, ATK, VIT,Legend,6,Gardian,0.0,44.84,40.62
1010,37204050523,5,9, HP,, % Accuracy, ATK, VIT,,Héroïque,6,Will,0.0,44.72,40.51
1011,27346914780,6,15, % ATK,, % Tx. crit, % Accuracy, ATK, % Res,Rare,5,Fatale,0.0,44.62,40.42
1012,36051753257,1,9, ATK,, % Dmg crit, VIT, % ATK,,Héroïque,6,Rage,0.0,44.13,39.98
1013,37120890310,3,9, DEF, % Dmg crit, % Accuracy, VIT, HP,,Héroïque,6,Determination,0.0,43.85,39.73
1014,27913084339,2,15, VIT,, HP, % HP, % Tx. crit, % DEF,Rare,6,Energy,0.0,43.48,39.39
1015,38986856157,1,6, ATK,, % Tx. crit, % HP, % ATK,,Héroïque,6,Nemesis,0.0,43.22,39.15
1016,36478999475,6,6, % DEF, % Tx. crit, % Res, % Dmg crit, DEF,,Héroïque,6,Lame,0.0,43.04,38.99
1017,41991391738,3,6, DEF,, % Dmg crit, % Tx. crit, VIT,,Héroïque,6,Combat,0.0,42.85,38.82
1018,36242077756,6,15, % HP,, % DEF, % Res, ATK, VIT,Rare,5,Combat,0.0,42.09,38.13
1019,38873959972,1,6, ATK,, VIT, % ATK, % Dmg crit,,Héroïque,6,Will,0.0,41.97,38.02
1020,36988746237,2,6, % DEF,, % ATK, VIT, % HP,,Héroïque,6,Precision,0.0,41.45,37.55
1021,40340204383,3,3, DEF,, % Res, % HP, % Accuracy, HP,Legend,6,Violent,0.0,41.42,37.52
1022,30896724420,2,6, VIT,, % ATK, % DEF, % Tx. crit,,Héroïque,6,Endurance,0.0,41.16,37.29
1023,37017310015,1,0, ATK, % HP, % Res, % Tx. crit, % Dmg crit, % ATK,Legend,5,Determination,0.0,41.09,37.22
1024,42338857945,4,3, % Dmg crit, % HP, % Accuracy, ATK, % ATK, VIT,Legend,6,Energy,0.0,40.93,37.08
1025,42252341142,2,0, % ATK, DEF, % HP, % Res, % Tx. crit, % DEF,Legend,6,Combat,0.0,40.19,36.41
1026,42176076437,4,0, % ATK,, % Tx. crit, % HP, % DEF, DEF,Legend,6,Despair,0.0,39.72,35.98
1027,42576962180,5,0, HP, % HP, ATK, DEF, % ATK, % DEF,Legend,6,Focus,0.0,39.54,35.82
1028,39267560590,2,6, VIT,, % DEF, % Dmg crit, % ATK,,Héroïque,6,Proctection,0.0,39.35,35.65
1029,39208975769,1,0, ATK, % Accuracy, % ATK, % Res, % HP, % Dmg crit,Legend,6,Endurance,0.0,39.26,35.56
1030,40586550749,6,6, % HP,, VIT, % Accuracy, % Dmg crit,,Héroïque,6,Violent,0.0,38.37,34.76
1031,40777236990,1,0, ATK, HP, % Tx. crit, % Accuracy, % Dmg crit, % HP,Legend,6,Determination,0.0,38.04,34.46
1032,37824408315,5,0, HP, DEF, % Accuracy, % Dmg crit, % Res, ATK,Legend,6,Endurance,0.0,37.64,34.1
1033,40279797919,1,0, ATK,, % Res, % Dmg crit, % ATK, % HP,Legend,6,Focus,0.0,37.59,34.05
1034,42133784496,4,0, % Dmg crit, HP, % Tx. crit, % HP, VIT, % Accuracy,Legend,5,Determination,0.0,37.52,33.99
1035,38686128584,4,0, % ATK, % Dmg crit, % DEF, % HP, ATK, % Accuracy,Legend,6,Nemesis,0.0,37.46,33.93
1036,39129536798,2,0, % HP,, DEF, % ATK, % Accuracy, % Res,Legend,6,Violent,0.0,37.41,33.89
1037,37608516005,2,0, % HP, % Res, % DEF, % ATK, DEF, % Tx. crit,Legend,6,Rage,0.0,36.93,33.45
1038,36003060942,2,0, % DEF, HP, % HP, % Tx. crit, ATK, % Dmg crit,Legend,6,Vampire,0.0,36.9,33.43
1039,42252341143,1,6, ATK,, % Dmg crit, % HP,,,Rare,5,Combat,0.0,36.75,33.29
1040,36491011643,4,3, % HP,, % Tx. crit, % ATK, % DEF,,Héroïque,6,Swift,0.0,36.7,33.24
1041,37473673101,2,3, % HP,, VIT, % ATK, ATK,,Héroïque,6,Endurance,0.0,36.58,33.14
1042,42677284415,3,0, DEF, VIT, % HP, % Accuracy, % Res, HP,Legend,6,Swift,0.0,35.96,32.58
1043,37873635809,1,0, ATK,, % Accuracy, % Res, % Tx. crit, % ATK,Legend,6,Focus,0.0,35.77,32.4
1044,37502479269,5,0, HP, % Tx. crit, % DEF, ATK, % HP, % Dmg crit,Legend,6,Violent,0.0,35.73,32.37
1045,42368449864,3,0, DEF, VIT, % Accuracy, % Tx. crit, % DEF,,Héroïque,6,Precision,0.0,35.72,32.36
1046,40955735687,2,0, % HP, % Dmg crit, % DEF, DEF, % Res, HP,Legend,6,Nemesis,0.0,35.63,32.28
1047,41920702379,1,0, ATK,, % Accuracy, HP, % ATK, % Dmg crit,Legend,6,Energy,0.0,35.39,32.06
1048,37826151058,4,0, % DEF, % Accuracy, % HP, % Tx. crit, DEF, ATK,Legend,6,Revenge,0.0,35.36,32.03
1049,42366792768,2,0, % ATK,, % DEF, % Tx. crit, % HP, ATK,Legend,6,Combat,0.0,35.28,31.96
1050,42367931513,2,0, % DEF,, DEF, % ATK, % Accuracy, % HP,Legend,6,Combat,0.0,35.05,31.75
1051,41992531471,1,0, ATK,, % Res, % Dmg crit, VIT, % Tx. crit,Legend,6,Fatale,0.0,35.03,31.73
1052,40330730999,3,0, DEF, % Accuracy, % Tx. crit, % Res, % HP,,Héroïque,6,Revenge,0.0,34.9,31.62
1053,41665082252,1,0, ATK,, % Res, % HP, % Tx. crit, % Dmg crit,Legend,6,Will,0.0,34.79,31.52
1054,42181833087,1,0, ATK, % Tx. crit, VIT, % ATK, % Res,,Héroïque,6,Gardian,0.0,34.74,31.47
1055,41084501870,2,0, % ATK, DEF, % Accuracy, % Dmg crit, ATK, % DEF,Legend,6,Precision,0.0,34.71,31.44
1056,36983341139,4,0, HP,, % Tx. crit, VIT, DEF, % Accuracy,Legend,5,Combat,0.0,34.07,30.86
1057,42425473899,1,0, ATK, % ATK, VIT, % HP, % Res,,Héroïque,6,Lame,0.0,34.01,30.81
1058,42011641653,4,0, % HP, VIT, % DEF, % Accuracy, % Dmg crit,,Héroïque,6,Destruction,0.0,33.98,30.79
1059,40951457740,6,0, % Accuracy,, % DEF, % Dmg crit, % ATK, % HP,Legend,6,Nemesis,0.0,33.85,30.66
1060,37806288798,3,0, DEF, % Tx. crit, % Res, % HP, % Accuracy, % Dmg crit,Legend,6,Focus,0.0,33.81,30.63
1061,38885852016,3,0, DEF, % DEF, % Accuracy, % HP, % Dmg crit, % Res,Legend,6,Nemesis,0.0,33.69,30.52
1062,41921258301,2,0, % HP,, HP, % DEF, DEF, % Dmg crit,Legend,6,Violent,0.0,33.66,30.49
1063,31052625572,3,6, DEF,, % DEF, % Tx. crit,,,Rare,5,Combat,0.0,33.55,30.39
1064,41499966123,3,3, DEF,, VIT, % Res, % Dmg crit,,Héroïque,6,Violent,0.0,33.49,30.34
1065,41418064318,1,0, ATK,, % Dmg crit, % HP, % ATK,,A Héroïqie,15,Rage,0.0,33.46,30.31
1066,41992540184,1,0, ATK, % Tx. crit, % HP, VIT, % Res,,Héroïque,6,Swift,0.0,33.27,30.14
1067,41241904608,2,6, % ATK, % DEF, % Res, % Tx. crit,,,Rare,6,Combat,0.0,33.25,30.12
1068,38873261571,4,0, % DEF,, % ATK, DEF, % Accuracy, % Tx. crit,Legend,6,Will,0.0,32.71,29.63
1069,38935097770,6,0, % HP,, HP, ATK, % ATK, % Accuracy,Legend,6,Rage,0.0,32.69,29.61
1070,42252341138,2,0, HP, % Dmg crit, % Tx. crit, % Accuracy, DEF,,Héroïque,6,Combat,0.0,32.68,29.61
1071,42252342958,6,0, % Accuracy, % Dmg crit, % DEF, % Res, % ATK,,Héroïque,6,Combat,0.0,32.61,29.55
1072,37694382872,1,0, ATK,, % Accuracy, % HP, % Res, % ATK,Legend,6,Gardian,0.0,32.61,29.55
1073,42338131430,4,0, % Dmg crit,, HP, % ATK, % DEF, % Res,Legend,6,Despair,0.0,32.54,29.48
1074,40756969129,6,0, % HP,, HP, % Dmg crit, DEF, % Res,Legend,6,Nemesis,0.0,32.54,29.48
1075,42181852331,4,0, HP, % Dmg crit, ATK, % HP, VIT,,Héroïque,6,Revenge,0.0,32.41,29.36
1076,42133884416,6,0, % Accuracy,, % Tx. crit, % ATK, ATK, HP,Legend,5,Precision,0.0,32.09,29.07
1077,41919895545,3,0, DEF, % HP, % Res, % Accuracy, % DEF,,Héroïque,6,Despair,0.0,32.08,29.06
1078,39867476983,3,0, DEF,, % Dmg crit, % Res, % Tx. crit, % HP,Legend,6,Proctection,0.0,32.07,29.05
1079,41920669999,5,0, HP, % Tx. crit, % HP, % ATK, ATK,,Héroïque,6,Swift,0.0,32.04,29.02
1080,41695481410,3,0, DEF, % DEF, % Dmg crit, VIT, % HP,,Héroïque,6,Violent,0.0,32.01,28.99
1081,41979751921,2,0, VIT,, % Tx. crit, % ATK, ATK, % HP,Legend,5,Determination,0.0,31.82,28.82
1082,40682227700,3,0, DEF,, % HP, VIT, % Dmg crit, HP,Legend,6,Lame,0.0,31.77,28.78
1083,41920712887,2,0, % ATK, % Res, VIT, ATK, % DEF,,Héroïque,6,Energy,0.0,31.65,28.68
1084,42252341140,5,0, HP, ATK, % Accuracy, % DEF, % HP,,Héroïque,5,Combat,0.0,31.57,28.6
1085,42575643793,3,0, DEF, % Dmg crit, HP, % DEF, % HP,,Héroïque,6,Violent,0.0,31.48,28.52
1086,39364289564,4,0, % HP,, ATK, % Res, % Tx. crit, % ATK,Legend,6,Focus,0.0,31.43,28.47
1087,37008971340,2,3, VIT,, DEF, % DEF, ATK,,Héroïque,6,Precision,0.0,31.01,28.09
1088,41516759644,6,0, HP, VIT, DEF, % DEF, % ATK,,Héroïque,6,Lame,0.0,30.98,28.07
1089,36659460095,4,0, % Tx. crit, % HP, % Res, ATK, DEF, % ATK,Legend,6,Lame,0.0,30.83,27.93
1090,42133903342,3,0, DEF,, VIT, % Tx. crit, HP, % DEF,Legend,5,Determination,0.0,30.83,27.92
1091,42252342964,5,0, HP,, % Dmg crit, % Accuracy, VIT, % Res,Legend,5,Combat,0.0,30.81,27.91
1092,42366413506,1,0, ATK, % Accuracy, % Dmg crit, % Res, VIT,,Héroïque,6,Combat,0.0,30.39,27.53
1093,41915344777,5,0, HP,, % HP, % Accuracy, ATK,,Héroïque,6,Gardian,0.0,30.36,27.5
1094,40951246883,1,0, ATK,, HP, % Dmg crit, % ATK, % Tx. crit,Legend,6,Will,0.0,30.24,27.4
1095,41920692459,1,0, ATK, % Res, HP, % HP, VIT,,Héroïque,6,Lame,0.0,30.06,27.23
1096,41992578492,6,0, % HP, % Dmg crit, % ATK, DEF, % DEF,,Héroïque,6,Swift,0.0,30.03,27.2
1097,42368026899,1,0, ATK, % Accuracy, VIT, % Res, % Dmg crit,,Héroïque,6,Combat,0.0,29.94,27.12
1098,41085160901,1,0, ATK, % Accuracy, % Tx. crit, % Dmg crit, % ATK,,Héroïque,6,Gardian,0.0,29.83,27.02
1099,38927411969,4,0, % ATK,, ATK, VIT, % DEF, % Dmg crit,Legend,6,Rage,0.0,29.8,27.0
1100,42457225491,5,0, HP,, % Accuracy, % Dmg crit, % HP,,Héroïque,6,Swift,0.0,29.76,26.96
1101,39216104102,4,0, % HP,, % Dmg crit, % Tx. crit, % Res, % Accuracy,Legend,6,Determination,0.0,29.64,26.85
1102,36946313469,1,0, ATK,, % Res, % Tx. crit, % Dmg crit,,Héroïque,5,Combat,0.0,29.57,26.79
1103,41915377479,1,0, ATK, % Accuracy, % Res, HP, % Tx. crit,,Héroïque,6,Revenge,0.0,29.35,26.59
1104,41920680666,2,0, % DEF,, % HP, ATK, % Dmg crit,,Héroïque,6,Despair,0.0,29.23,26.48
1105,40916598049,6,0, % ATK,, HP, % Res, DEF, % Tx. crit,Legend,6,Vampire,0.0,29.11,26.37
1106,40595268271,4,0, % DEF,, % Dmg crit, ATK, HP, % Accuracy,Legend,6,Violent,0.0,28.81,26.1
1107,31052665525,5,0, HP,, VIT, % DEF, % ATK, ATK,Legend,5,Combat,0.0,28.76,26.05
1108,40280121909,2,0, HP,, % ATK, % Tx. crit, VIT,,Héroïque,6,Combat,0.0,28.57,25.88
1109,41915409579,1,0, ATK,, VIT, % ATK, % Tx. crit,,Héroïque,6,Focus,0.0,28.57,25.88
1110,42335589753,2,0, HP,, VIT, % Accuracy, DEF,,Héroïque,6,Nemesis,0.0,28.44,25.77
1111,42252341146,2,0, VIT,, DEF, % ATK, ATK,,Héroïque,5,Combat,0.0,28.4,25.73
1112,39175352601,4,0, % Tx. crit, % ATK, DEF, % Res, % Accuracy,,Héroïque,6,Endurance,0.0,28.36,25.7
1113,41514575645,2,0, % ATK, % Tx. crit, VIT, % DEF, ATK,,Héroïque,5,Determination,0.0,28.33,25.67
1114,31638721952,5,0, HP,, % ATK, % Tx. crit, % HP,,Héroïque,5,Combat,0.0,28.31,25.64
1115,42133848620,5,0, HP, VIT, % Accuracy, % ATK,,,Rare,4,Combat,0.0,28.08,25.44
1116,41049939734,2,0, % DEF, % Dmg crit, % ATK, % Res, % HP,,Héroïque,6,Vampire,0.0,28.05,25.41
1117,41585888588,3,0, DEF, HP, % Tx. crit, % Dmg crit, VIT,,Héroïque,6,Gardian,0.0,27.98,25.35
1118,37000274069,2,0, % DEF, % Dmg crit, % ATK, % HP, ATK,,Héroïque,5,Combat,0.0,27.9,25.27
1119,37516111525,3,0, DEF,, % HP, % Res, % Accuracy,,Héroïque,4,Combat,0.0,27.64,25.04
